date,benchmark_hs300,global_60_40,classic_all_weather,dynamic_risk_parity,smart_all_weather
2019-01-17,912049.746381307,1331618.9307120042,1280687.0623113539,1332758.439408116,1316405.5271704115
2019-01-18,931289.9682315658,1347047.8334334567,1291941.563196402,1339246.544275621,1322027.8281705752
2019-01-21,937347.0900835416,1351644.4361551232,1294409.9640815195,1340032.6491435082,1322412.2291708179
2019-01-22,923095.1119372346,1344049.9388770033,1287757.7649667067,1336168.2540117782,1318998.430171139
2019-01-23,920244.733792645,1340145.3415990975,1285904.8658519636,1335294.2588804306,1318309.0311715389
2019-01-24,928795.955649773,1343293.2443214057,1288834.06673729,1337136.1637494655,1319937.9321720172
2019-01-25,937347.1775086187,1348099.7470439277,1292328.4676226857,1338912.968618883,1321403.4331725745
2019-01-28,935921.9993691819,1347098.8497666633,1293463.7685081512,1340378.5734886834,1323126.4341732098
2019-01-29,940910.2212314634,1346597.2524896134,1295274.669393686,1340518.7783588665,1323433.935173924
2019-01-30,933427.9430954627,1343836.3552127772,1293402.1702792908,1340180.7832294323,1323353.736174717
2019-01-31,944116.9649611801,1355508.257936155,1300901.471164965,1344524.0881003807,1327069.9371755884
2019-02-01,963000.8868286159,1367986.960659747,1311482.272050709,1352940.292971712,1334867.7381765388
2019-02-11,979034.4086977702,1375839.463383553,1317329.9729365224,1355993.1978434261,1337453.3391775677
2019-02-12,987585.6305686431,1383500.3661075728,1323936.2738224056,1360269.502715523,1341445.5401786752
2019-02-13,1012170.3524412347,1397336.391351807,1334630.8512083583,1367196.4570880027,1348821.5248398613
2019-02-14,1013595.5743155451,1397452.374341378,1334651.4365706851,1366824.4645109077,1348529.9297533722
2019-02-15,993642.7961915745,1385912.157376763,1326345.4219475787,1362547.8719343957,1343188.7346672695
2019-02-18,1028203.9180693231,1405858.440457966,1343689.60733904,1374915.3793584672,1356843.7395815526
2019-02-19,1024997.239948791,1404839.0235849905,1342655.4927450705,1374254.2867831222,1356168.544496222
2019-02-20,1028203.9618299782,1403207.90675784,1343851.5781656709,1375409.0942083606,1357235.3494112776
2019-02-21,1026778.7837128849,1401227.689976518,1340328.5636008426,1373268.9016341823,1355089.5543267194
2019-02-22,1059558.4055975112,1409997.673241028,1347861.7490505867,1377971.0090605877,1360771.1592425476
2019-02-25,1148277.1274838578,1443065.1565513741,1378819.8345149043,1395892.4164875767,1381310.164158762
2019-02-26,1117991.6493719239,1431045.7399075595,1368221.1199937968,1388233.5239151495,1373058.1690753628
2019-02-27,1110865.67126171,1431103.823309588,1368005.6054872652,1388284.9313433059,1372753.9739923498
2019-02-28,1108371.5931532164,1429048.006757463,1365078.0909953106,1385062.938772046,1369600.9789097235
2019-03-01,1135094.1150464432,1442099.7902511882,1375115.6765179338,1390400.24620137,1375695.7838274834
2019-03-04,1148989.8369413908,1450910.1737907676,1379683.9620551367,1391325.6536312778,1377371.5887456299
2019-03-05,1160391.4588380582,1452248.257376204,1381241.7476069196,1392643.6610617694,1378950.3936641628
2019-03-06,1169655.280736447,1458317.3410075016,1387975.3331732843,1397736.368492845,1384466.1985830825
2019-03-07,1154690.7026365565,1451226.5246846639,1382059.6187542318,1394530.4759245045,1380724.2035023884
2019-03-08,1107659.1245383872,1423589.308407694,1359255.8043497633,1382463.783356748,1366571.208422081
2019-03-11,1125117.8464419388,1433781.3921765964,1368497.9899598793,1390161.8907895756,1374934.6133421601
2019-03-12,1134025.3683472117,1446346.475991374,1377184.8755845819,1397419.7982229872,1382852.418262626
2019-03-13,1126186.7902542062,1442281.7715320308,1374289.8592638716,1395337.676016983,1380277.1266034786
2019-03-14,1116566.712162922,1440572.0001078304,1370315.8231514734,1393334.8043495219,1377931.1661704422
2019-03-15,1134025.4340733597,1447614.3287251682,1376410.6871226807,1396570.3327235796,1381637.7057719491
2019-03-18,1174999.9559855193,1466256.9573840473,1392711.9511775002,1403805.8611391596,1389896.045408002
2019-03-19,1165023.5778994006,1465482.286084471,1392456.8153159386,1405033.389596265,1390938.585078604
2019-03-20,1165023.599815004,1464918.1148264427,1391868.6795380018,1404556.5180948994,1390456.5247837573
2019-03-21,1165736.22173233,1464772.2436099653,1394171.5438436973,1405535.8466350657,1391406.1645234649
2019-03-22,1167517.743651378,1473747.3724350424,1398434.8082330308,1409067.975216767,1395114.004297729
2019-03-25,1133669.2655721488,1452165.4013016773,1384491.8727060095,1401963.9038400075,1387030.2441065533
2019-03-26,1119773.5874946418,1448112.7302098733,1379278.23726264,1400215.4325047894,1384631.8839499396
2019-03-27,1131175.2094188582,1457915.7591596332,1387020.3019029282,1403993.7612111163,1388916.523827891
2019-03-28,1127612.231344797,1452461.9881509608,1383239.1666268809,1401451.889958992,1386119.7637404106
2019-03-29,1181769.8532724592,1472348.8171838592,1396695.8314345053,1405645.6187484188,1391708.7036875
2019-04-01,1217399.8752018444,1492149.2462583312,1413185.4963258076,1414101.3475794008,1401323.543669163
2019-04-02,1214905.7971329528,1493449.2753743809,1413706.161300794,1414878.2764519406,1402064.0836854018
2019-04-03,1233789.719065785,1502247.604532011,1421057.3263594715,1417946.6053660423,1405672.3237362194
2019-04-04,1250535.8410003404,1509220.833731225,1427778.0915018467,1420203.9343217085,1408280.0638216184
2019-04-08,1241272.0629366199,1511241.562972026,1428855.956727926,1420675.8633189427,1408715.7039416013
2019-04-09,1249823.2848746232,1511561.0922544175,1429520.522037716,1421336.3923577482,1409495.8440961712
2019-04-10,1251961.10681435,1507150.5215784025,1427421.7874312233,1418498.121438128,1406611.6842853306
2019-04-11,1227020.1287558014,1504122.8735839843,1423680.2240684545,1418515.3309400855,1406023.4880690821
2019-04-12,1222031.950698977,1500136.214142165,1417742.1504689343,1414718.7353039812,1402168.4888461353
2019-04-15,1213124.472643877,1498063.3547664008,1414084.7769422154,1412150.2396682198,1399608.68962325
2019-04-16,1255880.4945905015,1512094.995456697,1426177.9034883035,1417859.7440328014,1406147.7904004252
2019-04-17,1252317.5165388507,1511933.0362130587,1424972.8301072042,1417323.948397726,1405587.691177662
2019-04-18,1249823.4384889249,1506357.4770354915,1419569.456798923,1413199.0527629936,1401183.1919549596
2019-04-19,1271201.4604407237,1513164.4179240002,1426047.383563466,1417617.1571286044,1405865.4927323184
2019-04-22,1234502.5823942476,1500951.3588785897,1415036.4104008384,1414234.7614945583,1401770.793509738
2019-04-23,1232008.504349497,1499562.1998992658,1411427.6373110465,1411884.365860855,1399330.5942872188
2019-04-24,1234146.3263064716,1506807.4409860333,1415508.5642940956,1414226.670227495,1402198.495064761
2019-04-25,1204573.4482651716,1496732.0821388979,1406151.391349992,1411113.474594478,1398281.0958423642
2019-04-26,1185333.2702255973,1492072.9233578641,1401274.1184787408,1410547.0789618043,1397375.4966200283
2019-04-29,1190677.792187749,1494953.8646429377,1401465.7456803478,1410914.4833294738,1397859.5973977537
2019-04-30,1191390.4141516262,1498894.6059941235,1405957.072954819,1413408.6876974865,1400376.0981755399
2019-05-06,1111935.5361172296,1460228.9474114268,1375418.30030216,1397169.0920658424,1381911.8989533875
2019-05-07,1124049.758084559,1471925.088894853,1383637.2277223766,1402965.3964345416,1388145.799731296
2019-05-08,1106947.380053615,1457144.430444407,1374966.1552154745,1397060.9008035844,1381475.000509266
2019-05-09,1088419.8020243973,1447977.5720600942,1367230.4827814593,1393397.30517297,1377326.301287297
2019-05-10,1128681.723996906,1462326.4137419197,1380654.1104203367,1399019.0095426994,1383753.302065389
2019-05-13,1104453.345971142,1454591.8554898885,1374606.238132113,1397442.2139127722,1381665.302843542
2019-05-14,1098039.9679471042,1443756.3809040063,1370314.3166767932,1394619.2382231883,1378291.7519817566
2019-05-15,1125831.3899247935,1458713.3936254077,1381331.3238686256,1400255.9408902216,1383769.2412491546
2019-05-16,1132244.8119042101,1463337.1063478088,1385967.1310610238,1403286.0435574644,1386658.0305392845
2019-05-17,1102315.6338853538,1457179.9190712098,1377202.738253987,1401774.946224917,1386180.8198521484
2019-05-20,1088063.6558682248,1451599.9317956106,1371097.045447515,1397902.9488925792,1382541.0091877477
2019-05-21,1104097.1778528236,1454238.8445210112,1375073.5526416088,1398218.951560451,1382370.6985460848
2019-05-22,1100890.4998391499,1453186.9572474123,1374039.359836268,1397125.0542285324,1381422.787927161
2019-05-23,1080225.1218272042,1442767.0699748131,1366350.1670314923,1392514.6568968233,1376949.0773309781
2019-05-24,1082362.943816986,1441583.2827032143,1367269.074227282,1393441.259565324,1377632.2667575378
2019-05-27,1097683.8658084963,1445955.0954326156,1371943.4814236374,1393752.4622340347,1377694.7562068424
2019-05-28,1103740.9878017346,1449231.0081630172,1374223.9886205585,1395475.4649029549,1379466.8456788932
2019-05-29,1104453.6097967015,1444410.8208944192,1372858.5958180449,1393733.3675720848,1377152.535173692
2019-05-30,1103741.0317933965,1444250.133626822,1372008.203016097,1393456.6702414243,1376840.624691241
2019-05-31,1097327.6537918202,1439506.846360225,1371419.8102147144,1393679.0729109738,1376780.3142315417
2019-06-03,1100178.0757919727,1434034.3590946288,1371082.217413898,1393835.275580733,1376580.1037945955
2019-06-04,1088420.197793854,1428373.1718300332,1368891.7246136472,1392705.9782507021,1375632.293380405
2019-06-05,1085569.8197974644,1440086.684566439,1376341.231813962,1399769.5809208811,1383392.2829889716
2019-06-06,1074524.541802804,1436595.297303845,1371904.8390148429,1397596.6835912697,1381756.0726202969
2019-06-10,1090914.363809873,1454699.810042252,1382629.3462162896,1406985.3862618683,1391628.862274383
2019-06-11,1131176.2858186709,1470482.0227816603,1395660.9534183021,1411222.5889326767,1395247.1519512315
2019-06-12,1121199.9078291988,1463886.56956207,1393232.8790808807,1409699.934843695,1393729.7978108441
2019-06-13,1118705.8298414564,1461526.5777718045,1391727.584666626,1409113.4486911162,1393129.4055434305
2019-06-14,1110867.2518554437,1460157.085982184,1392585.8902528104,1411838.0625632005,1395905.1132766244
2019-06-17,1111936.173871161,1462498.4941932089,1391592.695839434,1411135.6764599509,1395142.221010426
2019-06-18,1114786.5958886086,1464292.702404879,1394453.4014264964,1413514.1903813686,1397482.8287448355
2019-06-19,1134026.8179077862,1474855.0106171945,1401357.707013998,1418610.1043274559,1402582.5364798526
2019-06-20,1172507.239928694,1491443.7188301552,1420313.7126019385,1429059.218298215,1413363.9442154777
2019-06-21,1175001.3619513328,1492812.7270437614,1423609.9181903182,1432889.432293647,1417061.9519517107
2019-06-24,1177139.1839757017,1494120.035258013,1426016.523779137,1434757.3463137546,1418970.6596885514
2019-06-25,1163243.5060018017,1486029.4434729104,1424201.629368395,1434449.860358539,1418718.0674260005
2019-06-26,1163599.8280296326,1482171.051688453,1418531.6349580924,1429723.6744280031,1413772.4751640575
2019-06-27,1178564.4500591946,1490312.5599046412,1424408.0405482287,1433134.4885221482,1417210.1829027224
2019-06-28,1178208.1720904878,1488152.2681214754,1423409.3461388047,1431844.8026409764,1416005.3906419957
2019-07-01,1212056.694123512,1509649.6763389553,1433740.5517298197,1438450.7167844896,1422786.498381877
2019-07-02,1214194.516158268,1510094.8845570807,1437514.2573212746,1440461.1309526896,1424823.0061223668
2019-07-03,1202436.6381947557,1511936.092775852,1444509.2629131684,1447691.5451455784,1432120.3138634646
2019-07-04,1193172.8602329749,1512141.1009952691,1440840.6685055017,1445658.0593631584,1430114.5216051708
2019-07-05,1200298.882272926,1514757.1092153324,1443408.3740982746,1446637.6736054309,1431147.8293474854
2019-07-08,1168231.904314609,1497587.6174360416,1427600.7796914869,1437093.7878723983,1421543.4370904085
2019-07-09,1165025.2263580244,1494110.0256573965,1423623.285285139,1433746.502164062,1418130.74483394
2019-07-10,1165381.548403172,1495138.7338793979,1422884.9997592305,1434041.8491004247,1418587.8159780803
2019-07-11,1165737.870450052,1500378.0421020451,1429135.9463345227,1438933.3531907,1423891.1255711732
2019-07-12,1176783.1924986646,1504620.9503253389,1431496.2929370503,1440072.257281297,1424995.0352986143
2019-07-15,1181771.4145490099,1508942.1585492785,1434998.239566816,1443190.5613722154,1428229.8451604147
2019-07-16,1176070.6366010879,1508403.3667738645,1434131.9862238215,1443292.1654634555,1428270.755156584
2019-07-17,1173932.8586548988,1504951.774999097,1430943.1329080688,1441158.8695550167,1425967.1652871335
2019-07-18,1165025.380710443,1495372.7832249757,1426357.1796195605,1437582.1736468996,1422384.9755520737
2019-07-19,1179277.4027677204,1505625.1914515006,1436564.0263582987,1445070.1777391045,1430277.885951415
2019-07-22,1168588.424826731,1497432.4996786725,1428765.873124285,1439035.7818316303,1424048.8964851673
2019-07-23,1171795.1468874752,1502976.9079064906,1430849.9199175218,1441213.6859244779,1426187.9071533424
2019-07-24,1182840.468949953,1509564.7161349554,1437138.3667380114,1445008.7900176474,1430133.6179559499
2019-07-25,1195310.9910141646,1516875.4243640667,1442876.6135857562,1448106.1941111383,1433442.028893001
2019-07-26,1197092.5130801103,1516660.332593825,1442755.0604607575,1446875.2982049512,1432076.4399645058
2019-07-29,1194954.73514779,1518772.6408242295,1444159.7073630183,1446737.9022990856,1432035.0511704748
2019-07-30,1201368.1572172039,1521461.1490552812,1447888.3542925403,1449202.0063935416,1434547.3625109193
2019-07-31,1191391.7792883518,1516999.8572869797,1444708.6012493258,1446802.5104883197,1432122.4739858492
2019-08-01,1178565.0013612346,1506437.165519325,1433801.3482333769,1440470.8145834196,1425261.6855952754
2019-08-02,1157543.3234358518,1498979.9737523173,1431582.2952446954,1439557.3186788408,1424537.0973392082
2019-08-05,1134027.5455122036,1488218.4819859564,1429713.7422832842,1440485.8227745842,1425569.5092176583
2019-08-06,1120131.8675902903,1471851.8902202428,1418905.9893491447,1432985.3268706494,1417747.7212306364
2019-08-07,1111580.6896701122,1470435.0984551762,1420497.3244422795,1432542.9237270365,1417815.6985781526
2019-08-08,1130820.911751669,1480895.8066907567,1430169.8574288683,1438565.1349272556,1423537.542348531
2019-08-09,1120488.2338349612,1486311.2149269842,1433648.0904809171,1442605.0461283543,1427715.786138066
2019-08-12,1141509.9559199887,1495836.7231638592,1441265.923598432,1448263.2573303336,1432931.029946759
2019-08-13,1130108.378006752,1483953.9314013815,1438791.3567814166,1442812.768533193,1428102.273774612
2019-08-14,1135096.6000952509,1491043.3396395512,1437034.7900298773,1443258.679736933,1428257.417621626
2019-08-15,1140441.1221854854,1484075.6478783682,1437685.4233438186,1441760.5909415535,1426642.061487803
2019-08-16,1146141.9442774563,1484879.6561178325,1438746.356723246,1442695.7021470543,1427426.3053731439
2019-08-19,1178208.966371163,1503266.4643579447,1451844.8901681642,1452598.8133534356,1436449.9492776506
2019-08-20,1172508.188466606,1505212.372598704,1451702.9236785786,1453088.5245606978,1436907.8932013244
2019-08-21,1172151.9105637851,1502343.4808401112,1450558.7572544946,1452332.5357688405,1436136.237144167
2019-08-22,1175002.3326627011,1505615.2890821658,1452381.790895917,1453806.7469778643,1437677.5811061799
2019-08-23,1184622.4547633536,1509041.0973248682,1454680.524602851,1455145.4581877687,1438771.9250873644
2019-08-26,1169301.576865743,1495799.8055682182,1454485.0583753018,1451885.1693985541,1436163.7690877225
2019-08-27,1183553.598969869,1507958.4138122164,1464024.6922132745,1458399.5806102206,1442238.413107255
2019-08-28,1179278.021075732,1504981.3220568623,1461519.9261167748,1457164.891822768,1441117.3571459637
2019-08-29,1175358.7431833325,1503403.830302156,1462212.460085807,1458009.9030361967,1442129.6012038505
2019-08-30,1178921.7652926703,1507636.1385480976,1459689.6941203764,1458055.7142505064,1442098.0452809164
2019-09-02,1194242.6874037455,1513401.4467946875,1465084.3282204885,1461922.6254656974,1445446.689377163
2019-09-03,1195667.9095165583,1513309.0550419253,1466495.8623861484,1462103.53668177,1445552.133492592
2019-09-04,1213126.631631109,1523680.5754098112,1476198.4061973614,1470552.7466187237,1454584.4976872047
2019-09-05,1226309.7537473973,1532142.6839972127,1484117.1084918673,1475902.7506537947,1460270.699258722
2019-09-06,1235929.8758654236,1541310.3925852892,1484310.310794412,1480106.254689183,1464276.6008303626
2019-09-09,1241630.697985188,1544819.801174041,1487902.0131049962,1483230.9587248885,1467936.6024021266
2019-09-10,1237711.420106691,1538825.3097634674,1480721.7154236205,1478367.3627609108,1462924.2039740141
2019-09-11,1227378.7422299322,1536299.6183535687,1478914.1177502854,1479199.3667972502,1463595.2055460254
2019-09-12,1241987.0643549121,1544887.526944345,1485115.7200849918,1484322.070833907,1469049.20711816
2019-09-16,1236998.8864816306,1540156.6355357969,1483102.0224277405,1480213.774870881,1464991.0086904182
2019-09-17,1210989.0086100881,1532595.8441279235,1474145.6247785313,1474473.1789081725,1458323.8102628002
2019-09-18,1217046.1307402842,1535582.2527207255,1477017.2271373651,1476032.982945781,1460013.0118353055
2019-09-19,1223815.8528722196,1537597.9613142028,1478505.6295042434,1476620.6869837067,1460815.7134079342
2019-09-20,1225953.6750058942,1538836.6699083552,1480197.831879166,1477490.99102195,1461731.2149806868
2019-09-23,1213483.1971413083,1532571.3785031831,1476250.6342621334,1474954.1950605104,1458848.2165535628
2019-09-24,1214552.1192784617,1532473.5870986865,1477541.336653147,1474914.3990993882,1458903.6181265628
2019-09-25,1204932.0414173547,1522178.095694865,1471324.9390522065,1468305.5031385834,1451844.619699686
2019-09-26,1195311.9635579877,1522807.4042917197,1467753.0414593136,1465822.407178096,1448775.7212729328
2019-09-27,1198518.6857003607,1520826.6128892496,1464160.843874468,1464196.5112179262,1447177.0228463034
2019-09-30,1181772.6078444736,1514579.921487455,1458596.5462976708,1462010.2152580738,1444354.4244197975
2019-10-08,1190680.1299903267,1515885.2300863364,1460220.0487289224,1462495.519298539,1445088.9259934153
2019-10-09,1194599.45213792,1513714.3386858935,1464346.2511682238,1463390.0233393216,1446395.727567157
2019-10-10,1204575.8742872542,1518040.447286126,1466738.8536155752,1465739.8910004217,1448392.3367810221
2019-10-11,1221678.2964383285,1529335.0558870346,1474295.5560709774,1472279.1950861313,1454542.3808510415
2019-10-14,1232011.0185911437,1537069.764488619,1477405.358534431,1475263.199172162,1457208.6249638165
2019-10-15,1227379.1407456999,1536071.4730908796,1476191.561005937,1473993.803258514,1456156.8691193506
2019-10-16,1222390.9629019971,1537471.5816938162,1475095.0634854953,1474344.907345187,1456587.513317647
2019-10-17,1224528.7850600355,1535601.9902974288,1475124.5659731072,1474814.3114321812,1457030.2575587092
2019-10-18,1203863.407219815,1527360.8989017175,1467039.068468773,1469324.715519497,1452000.9018425408
2019-10-21,1207070.129381336,1525699.8075066821,1466118.6709724935,1467090.0196071332,1449777.4461691447
2019-10-22,1212414.6515445986,1531178.2161123233,1468909.673484269,1470423.723695091,1452839.8905385244
2019-10-23,1204932.3737096027,1525044.6247186405,1466012.2760041007,1466772.72778337,1449474.3349506836
2019-10-24,1206713.895876349,1528916.1333256345,1467926.878531989,1468959.9318719706,1451608.1794056252
2019-10-25,1215265.118044837,1531804.8419333044,1472546.281067934,1471726.4359608921,1454079.523903353
2019-10-28,1223460.040215067,1537669.2505416507,1476049.183611937,1475515.640050135,1457396.7684438697
2019-10-29,1218828.1623870397,1537998.859150674,1472663.3861639986,1472990.8441396994,1455087.4130271794
2019-10-30,1209564.3845607543,1530593.0677603732,1465969.588724119,1467706.3482295852,1450178.557653285
2019-10-31,1208851.8067362118,1530722.9763707493,1465783.8912922991,1467826.4523197922,1450352.2023221902
2019-11-01,1237712.1289134116,1539842.3849818022,1476042.0938685397,1474824.156410321,1456850.747033898
2019-11-04,1242344.0510923546,1544438.8935935316,1478732.696452841,1478334.3605011709,1460179.091788412
2019-11-05,1250538.9732730403,1549944.7022059376,1481969.999045204,1481866.3645923422,1463503.1365857355
2019-11-06,1244481.8954554691,1544602.5108190207,1475177.5016456293,1478222.8686838353,1460273.781425872
2019-11-07,1246263.4176396409,1545485.7191527805,1477077.5655741172,1478809.4656156497,1460631.9469488245
2019-11-08,1240562.6398255564,1541906.795572851,1470000.8029372294,1474994.0706738178,1456955.7523277241
2019-11-11,1216690.5620132152,1534234.3720617953,1461327.7403189945,1467715.4757323836,1449983.257707046
2019-11-12,1214909.0842026176,1536810.548619618,1460625.277719414,1469336.6807913468,1451782.663086791
2019-11-13,1213840.206393764,1534870.8252463252,1461104.6151384898,1467519.8858507075,1449818.4684669587
2019-11-14,1214909.1285866539,1535826.701941922,1461983.9525762233,1467650.3909104657,1449880.8738475495
2019-11-15,1208139.4507812879,1535102.3787064138,1459855.6900326158,1467255.4959706217,1449685.3792285626
2019-11-18,1218115.8729776663,1544774.2555398063,1467107.4275076683,1474851.7010311752,1457361.3846099987
2019-11-19,1232367.895175789,1554267.3324421044,1475733.4650013836,1483265.8060921265,1465759.1899918579
2019-11-20,1217759.6173756556,1545300.409413314,1469982.8025137617,1477648.111153476,1460039.99537414
2019-11-21,1210633.6395772672,1540841.98645344,1466811.2400448048,1474125.2162152224,1456277.000756845
2019-11-22,1195669.0617806236,1539091.8635624885,1464247.5775945145,1472529.921277367,1454845.506139973
2019-11-25,1205645.4839857246,1546751.7407404645,1468886.6151628918,1476629.5263399095,1459073.1115235242
2019-11-26,1207783.3061925708,1552116.0179873735,1471191.9527499385,1478903.9314028495,1461657.0169074982
2019-11-27,1205645.528401162,1551104.395303221,1470593.390355656,1479034.7364661873,1461721.5222918952
2019-11-28,1203507.7506114985,1552545.172688012,1470203.1279800455,1478911.0415299237,1461722.2276767157
2019-11-29,1188186.8728235806,1549698.1501417526,1467864.465623109,1475839.7465940574,1458410.3330619591
2019-12-02,1191037.2950374081,1556768.0276644477,1472674.3032848476,1481132.4516585893,1463831.838447626
2019-12-03,1196738.1172529813,1552024.2052561026,1471812.5409652628,1479456.0567235192,1461834.143833716
2019-12-04,1197450.7394703,1544480.582916723,1471337.078664356,1476553.5617888472,1458647.349220229
2019-12-05,1207783.4616893649,1549350.7149663148,1474265.7716821288,1479334.098754573,1461405.1569671656
2019-12-06,1216334.6839101757,1550920.119006757,1473863.0070647188,1480782.0398229656,1462698.0806650023
2019-12-09,1211702.8061327331,1555424.0230475166,1474556.1424736648,1482289.880894586,1464299.3043647013
2019-12-10,1212771.7283570366,1554056.7270885936,1474589.577908969,1481884.0219694336,1463715.128066263
2019-12-11,1214909.5505830867,1555948.6311299885,1476800.2133706335,1483240.7630475094,1464843.3517696871
2019-12-12,1210990.2728108834,1558028.435171701,1478534.94885866,1486014.9041288132,1467585.7754749737
2019-12-13,1239137.9950404265,1569976.8392137308,1486041.9843730507,1493158.5452133452,1474113.2991821233
2019-12-16,1243413.617271717,1575782.9432560785,1492736.519913808,1498792.086301106,1479499.422891136
2019-12-17,1265504.2395047545,1585821.6472987437,1500365.7554809337,1505965.4273920956,1486245.146602012
2019-12-18,1260159.761739539,1580850.6513417268,1497531.8910744297,1504273.4684863144,1484375.0703147512
